Position,TrackName,Artist,Date,Country,Indicators
6,Bazardée                                                                   ,KeBlack          ,27-01-17,fr,0 1 0 0 0 0
7,Mauvaise graine                                                             ,Nekfeu           ,27-01-17,fr,0 1 0 0 0 0
8,Human                                                                       ,Rag'n'Bone Man   ,27-01-17,fr,0 1 0 0 0 0
9,I Feel It Coming                                                            ,The Weeknd       ,27-01-17,fr,0 1 0 0 0 0
10,Sunset Lover                                                                ,Petit Biscuit    ,27-01-17,fr,0 1 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,28-01-17,fr,0 0 0 0 0 0
2,Je m'en vais                                                                ,Vianney          ,28-01-17,fr,0 0 0 0 0 0
3,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,28-01-17,fr,0 0 0 0 0 0
4,Tchoin                                                                      ,Kaaris           ,28-01-17,fr,0 0 0 0 0 0
5,Afro Trap Pt. 7 (La puissance)                                              ,MHD              ,28-01-17,fr,0 0 0 0 0 0
6,Bazardée                                                                   ,KeBlack          ,28-01-17,fr,0 0 0 0 0 0
7,Human                                                                       ,Rag'n'Bone Man   ,28-01-17,fr,0 0 0 0 0 0
8,Tuesday                                                                     ,Burak Yeter      ,28-01-17,fr,0 0 0 0 0 0
9,I Feel It Coming                                                            ,The Weeknd       ,28-01-17,fr,0 0 0 0 0 0
10,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,28-01-17,fr,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,29-01-17,fr,0 1 0 0 0 0
2,Je m'en vais                                                                ,Vianney          ,29-01-17,fr,0 1 0 0 0 0
3,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,29-01-17,fr,0 1 0 0 0 0
4,Tchoin                                                                      ,Kaaris           ,29-01-17,fr,0 1 0 0 0 0
5,Afro Trap Pt. 7 (La puissance)                                              ,MHD              ,29-01-17,fr,0 1 0 0 0 0
6,Bazardée                                                                   ,KeBlack          ,29-01-17,fr,0 1 0 0 0 0
7,Human                                                                       ,Rag'n'Bone Man   ,29-01-17,fr,0 1 0 0 0 0
8,Tuesday                                                                     ,Burak Yeter      ,29-01-17,fr,0 1 0 0 0 0
9,Sunset Lover                                                                ,Petit Biscuit    ,29-01-17,fr,0 1 0 0 0 0
10,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,29-01-17,fr,0 1 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,30-01-17,fr,0 1 0 0 0 0
2,Je m'en vais                                                                ,Vianney          ,30-01-17,fr,0 1 0 0 0 0
3,Tchoin                                                                      ,Kaaris           ,30-01-17,fr,0 1 0 0 0 0
